ID,대출등급
TEST_01553,2
TEST_01554,1
TEST_01555,2
TEST_01556,2
TEST_01557,1
TEST_01558,1
TEST_01559,3
TEST_01560,4
TEST_01561,0
TEST_01562,3
TEST_01563,0
TEST_01564,1
TEST_01565,2
TEST_01566,1
TEST_01567,2
TEST_01568,1
TEST_01569,4
TEST_01570,1
TEST_01571,2
TEST_01572,1
TEST_01573,1
TEST_01574,2
TEST_01575,1
TEST_01576,5
TEST_01577,1
TEST_01578,3
TEST_01579,0
TEST_01580,4
TEST_01581,2
TEST_01582,2
TEST_01583,0
TEST_01584,2
TEST_01585,1
TEST_01586,2
TEST_01587,1
TEST_01588,3
TEST_01589,2
TEST_01590,1
TEST_01591,2
TEST_01592,0
TEST_01593,0
TEST_01594,4
TEST_01595,1
TEST_01596,3
TEST_01597,4
TEST_01598,0
TEST_01599,3
TEST_01600,2
TEST_01601,1
TEST_01602,2
TEST_01603,3
TEST_01604,0
TEST_01605,2
TEST_01606,1
TEST_01607,2
TEST_01608,1
TEST_01609,1
TEST_01610,2
TEST_01611,2
TEST_01612,3
TEST_01613,2
TEST_01614,1
TEST_01615,1
TEST_01616,3
TEST_01617,1
TEST_01618,4
TEST_01619,1
TEST_01620,2
TEST_01621,0
TEST_01622,2
TEST_01623,2
TEST_01624,3
TEST_01625,1
TEST_01626,1
TEST_01627,1
TEST_01628,3
TEST_01629,2
TEST_01630,1
TEST_01631,3
TEST_01632,2
TEST_01633,2
TEST_01634,0
TEST_01635,2
TEST_01636,0
TEST_01637,1
TEST_01638,1
TEST_01639,4
TEST_01640,1
TEST_01641,1
TEST_01642,2
TEST_01643,1
TEST_01644,3
TEST_01645,1
TEST_01646,2
TEST_01647,1
TEST_01648,2
TEST_01649,4
TEST_01650,1
TEST_01651,1
TEST_01652,1
TEST_01653,2
TEST_01654,1
TEST_01655,2
TEST_01656,4
TEST_01657,2
TEST_01658,3
TEST_01659,2
TEST_01660,2
TEST_01661,2
TEST_01662,1
TEST_01663,1
TEST_01664,0
TEST_01665,3
TEST_01666,2
TEST_01667,2
TEST_01668,1
TEST_01669,1
TEST_01670,2
TEST_01671,0
TEST_01672,2
TEST_01673,3
TEST_01674,1
TEST_01675,3
TEST_01676,1
TEST_01677,3
TEST_01678,0
TEST_01679,1
TEST_01680,3
TEST_01681,0
TEST_01682,2
TEST_01683,0
TEST_01684,2
TEST_01685,2
TEST_01686,2
TEST_01687,3
TEST_01688,0
TEST_01689,1
TEST_01690,1
TEST_01691,1
TEST_01692,3
TEST_01693,4
TEST_01694,1
TEST_01695,1
TEST_01696,1
TEST_01697,0
TEST_01698,2
TEST_01699,3
TEST_01700,2
TEST_01701,1
TEST_01702,1
TEST_01703,1
TEST_01704,2
TEST_01705,1
TEST_01706,2
TEST_01707,1
TEST_01708,1
TEST_01709,2
TEST_01710,0
TEST_01711,1
TEST_01712,1
TEST_01713,2
TEST_01714,1
TEST_01715,1
TEST_01716,2
TEST_01717,1
TEST_01718,0
TEST_01719,0
TEST_01720,3
TEST_01721,0
TEST_01722,1
TEST_01723,2
TEST_01724,4
TEST_01725,4
TEST_01726,5
TEST_01727,0
TEST_01728,2
TEST_01729,1
TEST_01730,4
TEST_01731,1
TEST_01732,2
TEST_01733,1
TEST_01734,0
TEST_01735,4
TEST_01736,1
TEST_01737,0
TEST_01738,0
TEST_01739,1
TEST_01740,2
TEST_01741,1
TEST_01742,2
TEST_01743,3
TEST_01744,2
TEST_01745,2
TEST_01746,0
TEST_01747,4
TEST_01748,1
TEST_01749,1
TEST_01750,1
TEST_01751,2
TEST_01752,1
TEST_01753,1
TEST_01754,1
TEST_01755,1
TEST_01756,0
TEST_01757,1
TEST_01758,1
TEST_01759,1
TEST_01760,1
TEST_01761,3
TEST_01762,1
TEST_01763,1
TEST_01764,5
TEST_01765,1
TEST_01766,2
TEST_01767,1
TEST_01768,1
TEST_01769,0
TEST_01770,6
TEST_01771,2
TEST_01772,5
TEST_01773,1
TEST_01774,1
TEST_01775,1
TEST_01776,1
TEST_01777,2
TEST_01778,1
TEST_01779,2
TEST_01780,1
TEST_01781,0
TEST_01782,1
TEST_01783,5
TEST_01784,2
TEST_01785,2
TEST_01786,1
TEST_01787,1
TEST_01788,1
TEST_01789,2
TEST_01790,3
TEST_01791,0
TEST_01792,2
TEST_01793,1
TEST_01794,0
TEST_01795,3
TEST_01796,2
TEST_01797,1
TEST_01798,1
TEST_01799,3
TEST_01800,1
TEST_01801,2
TEST_01802,3
TEST_01803,1
TEST_01804,0
TEST_01805,1
TEST_01806,2
TEST_01807,1
TEST_01808,1
TEST_01809,1
TEST_01810,2
TEST_01811,0
TEST_01812,1
TEST_01813,1
TEST_01814,6
TEST_01815,1
TEST_01816,1
TEST_01817,0
TEST_01818,1
TEST_01819,0
TEST_01820,1
TEST_01821,1
TEST_01822,2
TEST_01823,2
TEST_01824,3
TEST_01825,3
TEST_01826,1
TEST_01827,1
TEST_01828,2
TEST_01829,4
TEST_01830,2
TEST_01831,2
TEST_01832,4
TEST_01833,1
TEST_01834,1
TEST_01835,2
TEST_01836,0
TEST_01837,2
TEST_01838,3
TEST_01839,1
TEST_01840,4
TEST_01841,0
TEST_01842,0
TEST_01843,0
TEST_01844,1
TEST_01845,0
TEST_01846,0
TEST_01847,4
TEST_01848,1
TEST_01849,2
TEST_01850,1
TEST_01851,4
TEST_01852,1
TEST_01853,4
TEST_01854,1
TEST_01855,1
TEST_01856,1
TEST_01857,3
TEST_01858,2
TEST_01859,4
TEST_01860,2
TEST_01861,1
TEST_01862,1
TEST_01863,2
TEST_01864,2
TEST_01865,4
TEST_01866,1
TEST_01867,1
TEST_01868,3
TEST_01869,3
TEST_01870,2
TEST_01871,4
TEST_01872,0
TEST_01873,3
TEST_01874,1
TEST_01875,1
TEST_01876,3
TEST_01877,1
TEST_01878,1
TEST_01879,4
TEST_01880,1
TEST_01881,1
TEST_01882,5
TEST_01883,1
TEST_01884,1
TEST_01885,0
TEST_01886,3
TEST_01887,0
TEST_01888,1
TEST_01889,2
TEST_01890,2
TEST_01891,2
TEST_01892,4
TEST_01893,2
TEST_01894,3
TEST_01895,3
TEST_01896,3
TEST_01897,2
TEST_01898,1
TEST_01899,4
TEST_01900,1
TEST_01901,2
TEST_01902,1
TEST_01903,3
TEST_01904,0
TEST_01905,1
TEST_01906,3
TEST_01907,2
TEST_01908,2
TEST_01909,2
TEST_01910,1
TEST_01911,0
TEST_01912,0
TEST_01913,2
TEST_01914,3
TEST_01915,4
TEST_01916,5
TEST_01917,1
TEST_01918,2
TEST_01919,1
TEST_01920,0
TEST_01921,3
TEST_01922,1
TEST_01923,1
TEST_01924,3
TEST_01925,4
TEST_01926,2
TEST_01927,1
TEST_01928,2
TEST_01929,1
TEST_01930,3
TEST_01931,1
TEST_01932,3
TEST_01933,1
TEST_01934,3
TEST_01935,2
TEST_01936,1
TEST_01937,1
TEST_01938,2
TEST_01939,2
TEST_01940,0
TEST_01941,1
TEST_01942,1
TEST_01943,1
TEST_01944,3
TEST_01945,1
TEST_01946,2
TEST_01947,2
TEST_01948,1
TEST_01949,2
TEST_01950,1
TEST_01951,2
TEST_01952,1
TEST_01953,2
TEST_01954,0
TEST_01955,1
TEST_01956,0
TEST_01957,0
TEST_01958,4
TEST_01959,2
TEST_01960,0
TEST_01961,1
TEST_01962,1
TEST_01963,2
TEST_01964,2
TEST_01965,0
TEST_01966,0
TEST_01967,0
TEST_01968,2
TEST_01969,1
TEST_01970,2
TEST_01971,2
TEST_01972,0
TEST_01973,4
TEST_01974,3
TEST_01975,1
TEST_01976,1
TEST_01977,1
TEST_01978,2
TEST_01979,1
TEST_01980,6
TEST_01981,3
TEST_01982,2
TEST_01983,2
TEST_01984,3
TEST_01985,0
TEST_01986,1
TEST_01987,2
TEST_01988,0
TEST_01989,3
TEST_01990,4
TEST_01991,0
TEST_01992,0
TEST_01993,2
TEST_01994,2
TEST_01995,3
TEST_01996,3
TEST_01997,1
TEST_01998,1
TEST_01999,2
TEST_02000,3
TEST_02001,2
TEST_02002,2
TEST_02003,4
TEST_02004,1
TEST_02005,1
TEST_02006,3
TEST_02007,2
TEST_02008,3
TEST_02009,0
TEST_02010,1
TEST_02011,0
TEST_02012,4
TEST_02013,3
TEST_02014,0
TEST_02015,2
TEST_02016,1
TEST_02017,0
TEST_02018,1
TEST_02019,2
TEST_02020,2
TEST_02021,0
TEST_02022,0
TEST_02023,1
TEST_02024,2
TEST_02025,3
TEST_02026,2
TEST_02027,0
TEST_02028,1
TEST_02029,3
TEST_02030,2
TEST_02031,0
TEST_02032,3
TEST_02033,2
TEST_02034,1
TEST_02035,2
TEST_02036,1
TEST_02037,2
TEST_02038,2
TEST_02039,0
TEST_02040,1
TEST_02041,3
TEST_02042,2
TEST_02043,0
TEST_02044,1
TEST_02045,0
TEST_02046,2
TEST_02047,1
TEST_02048,1
TEST_02049,2
TEST_02050,0
TEST_02051,1
TEST_02052,2
TEST_02053,3
TEST_02054,3
TEST_02055,3
TEST_02056,1
TEST_02057,3
TEST_02058,4
TEST_02059,4
TEST_02060,1
TEST_02061,1
TEST_02062,1
TEST_02063,1
TEST_02064,3
TEST_02065,1
TEST_02066,2
TEST_02067,3
TEST_02068,0
TEST_02069,0
TEST_02070,2
TEST_02071,3
TEST_02072,2
TEST_02073,2
TEST_02074,1
TEST_02075,1
TEST_02076,3
TEST_02077,1
TEST_02078,2
TEST_02079,1
TEST_02080,2
TEST_02081,2
TEST_02082,1
TEST_02083,6
TEST_02084,1
TEST_02085,1
TEST_02086,2
TEST_02087,3
TEST_02088,1
TEST_02089,1
TEST_02090,1
TEST_02091,3
TEST_02092,3
TEST_02093,2
TEST_02094,0
TEST_02095,2
TEST_02096,4
TEST_02097,2
TEST_02098,1
TEST_02099,2
TEST_02100,4
TEST_02101,4
TEST_02102,3
TEST_02103,1
TEST_02104,1
TEST_02105,1
TEST_02106,3
TEST_02107,0
TEST_02108,4
TEST_02109,0
TEST_02110,1
TEST_02111,3
TEST_02112,3
TEST_02113,2
TEST_02114,1
TEST_02115,1
TEST_02116,0
TEST_02117,1
TEST_02118,0
TEST_02119,1
TEST_02120,0
TEST_02121,3
TEST_02122,0
TEST_02123,1
TEST_02124,0
TEST_02125,0
TEST_02126,2
TEST_02127,0
TEST_02128,2
TEST_02129,4
TEST_02130,1
TEST_02131,3
TEST_02132,1
TEST_02133,0
TEST_02134,0
TEST_02135,1
TEST_02136,2
TEST_02137,2
TEST_02138,0
TEST_02139,2
TEST_02140,1
TEST_02141,2
TEST_02142,3
TEST_02143,1
TEST_02144,1
TEST_02145,1
TEST_02146,4
TEST_02147,0
TEST_02148,0
TEST_02149,3
TEST_02150,0
TEST_02151,2
TEST_02152,4
TEST_02153,4
TEST_02154,2
TEST_02155,3
TEST_02156,1
TEST_02157,1
TEST_02158,2
TEST_02159,1
TEST_02160,1
TEST_02161,1
TEST_02162,0
TEST_02163,2
TEST_02164,2
TEST_02165,2
TEST_02166,0
TEST_02167,3
TEST_02168,2
TEST_02169,3
TEST_02170,3
TEST_02171,1
TEST_02172,1
TEST_02173,1
TEST_02174,2
TEST_02175,2
TEST_02176,2
TEST_02177,2
TEST_02178,1
TEST_02179,4
TEST_02180,0
TEST_02181,3
TEST_02182,2
TEST_02183,1
TEST_02184,3
TEST_02185,3
TEST_02186,2
TEST_02187,0
TEST_02188,1
TEST_02189,1
TEST_02190,0
TEST_02191,1
TEST_02192,1
TEST_02193,1
TEST_02194,2
TEST_02195,1
TEST_02196,4
TEST_02197,2
TEST_02198,2
TEST_02199,1
TEST_02200,1
TEST_02201,0
TEST_02202,4
TEST_02203,2
TEST_02204,1
TEST_02205,4
TEST_02206,0
TEST_02207,2
TEST_02208,2
TEST_02209,2
TEST_02210,2
TEST_02211,2
TEST_02212,1
TEST_02213,3
TEST_02214,3
TEST_02215,0
TEST_02216,3
TEST_02217,2
TEST_02218,1
TEST_02219,0
TEST_02220,2
TEST_02221,2
TEST_02222,2
TEST_02223,0
TEST_02224,2
TEST_02225,3
TEST_02226,6
TEST_02227,3
TEST_02228,1
TEST_02229,1
TEST_02230,2
TEST_02231,2
TEST_02232,2
TEST_02233,3
TEST_02234,3
TEST_02235,2
TEST_02236,1
TEST_02237,3
TEST_02238,0
TEST_02239,0
TEST_02240,0
TEST_02241,1
TEST_02242,2
TEST_02243,4
TEST_02244,3
TEST_02245,3
TEST_02246,2
TEST_02247,0
TEST_02248,1
TEST_02249,2
TEST_02250,4
TEST_02251,1
TEST_02252,1
TEST_02253,2
TEST_02254,3
TEST_02255,4
TEST_02256,2
TEST_02257,1
TEST_02258,2
TEST_02259,1
TEST_02260,1
TEST_02261,1
TEST_02262,2
TEST_02263,2
TEST_02264,1
TEST_02265,3
TEST_02266,3
TEST_02267,4
TEST_02268,2
TEST_02269,1
TEST_02270,3
TEST_02271,0
TEST_02272,0
TEST_02273,4
TEST_02274,2
TEST_02275,3
TEST_02276,2
TEST_02277,1
TEST_02278,0
TEST_02279,2
TEST_02280,2
TEST_02281,3
TEST_02282,2
TEST_02283,2
TEST_02284,1
TEST_02285,2
TEST_02286,0
TEST_02287,3
TEST_02288,3
TEST_02289,1
TEST_02290,2
TEST_02291,2
TEST_02292,2
TEST_02293,3
TEST_02294,1
TEST_02295,4
TEST_02296,3
TEST_02297,2
TEST_02298,2
TEST_02299,3
TEST_02300,3
TEST_02301,2
TEST_02302,2
TEST_02303,3
TEST_02304,4
TEST_02305,2
TEST_02306,2
TEST_02307,2
TEST_02308,0
TEST_02309,0
TEST_02310,1
TEST_02311,1
TEST_02312,3
TEST_02313,0
TEST_02314,4
TEST_02315,0
TEST_02316,0
TEST_02317,0
TEST_02318,5
TEST_02319,2
TEST_02320,2
TEST_02321,3
TEST_02322,4
TEST_02323,0
TEST_02324,2
TEST_02325,3
TEST_02326,2
TEST_02327,1
TEST_02328,1
TEST_02329,3
TEST_02330,2
TEST_02331,3
TEST_02332,1
TEST_02333,2
TEST_02334,0
TEST_02335,1
TEST_02336,1
TEST_02337,2
TEST_02338,3
TEST_02339,1
TEST_02340,2
TEST_02341,0
TEST_02342,0
TEST_02343,0
TEST_02344,1
TEST_02345,1
TEST_02346,1
TEST_02347,0
TEST_02348,3
TEST_02349,0
TEST_02350,0
TEST_02351,2
TEST_02352,2
TEST_02353,2
TEST_02354,1
TEST_02355,1
TEST_02356,5
TEST_02357,1
TEST_02358,1
TEST_02359,3
TEST_02360,1
TEST_02361,0
TEST_02362,1
TEST_02363,4
TEST_02364,0
TEST_02365,0
TEST_02366,2
TEST_02367,2
TEST_02368,1
TEST_02369,0
TEST_02370,2
TEST_02371,3
TEST_02372,0
TEST_02373,3
TEST_02374,2
TEST_02375,1
TEST_02376,1
TEST_02377,1
TEST_02378,2
TEST_02379,2
TEST_02380,3
TEST_02381,1
TEST_02382,4
TEST_02383,3
TEST_02384,0
TEST_02385,0
TEST_02386,2
TEST_02387,0
TEST_02388,2
TEST_02389,4
TEST_02390,0
TEST_02391,2
TEST_02392,4
TEST_02393,4
TEST_02394,1
TEST_02395,3
TEST_02396,2
TEST_02397,3
TEST_02398,3
TEST_02399,2
TEST_02400,3
TEST_02401,2
TEST_02402,1
TEST_02403,1
TEST_02404,1
TEST_02405,1
TEST_02406,2
TEST_02407,1
TEST_02408,1
TEST_02409,2
TEST_02410,2
TEST_02411,2
TEST_02412,1
TEST_02413,2
TEST_02414,2
TEST_02415,1
TEST_02416,1
TEST_02417,2
TEST_02418,0
TEST_02419,3
TEST_02420,1
TEST_02421,2
TEST_02422,1
TEST_02423,2
TEST_02424,2
TEST_02425,1
TEST_02426,0
TEST_02427,4
TEST_02428,5
TEST_02429,1
TEST_02430,2
TEST_02431,1
TEST_02432,2
TEST_02433,3
TEST_02434,0
TEST_02435,1
TEST_02436,1
TEST_02437,3
TEST_02438,2
TEST_02439,4
TEST_02440,4
TEST_02441,1
TEST_02442,1
TEST_02443,1
TEST_02444,1
TEST_02445,1
TEST_02446,2
TEST_02447,2
TEST_02448,1
TEST_02449,4
TEST_02450,2
TEST_02451,2
TEST_02452,2
TEST_02453,2
TEST_02454,2
TEST_02455,3
TEST_02456,3
TEST_02457,1
TEST_02458,2
TEST_02459,5
TEST_02460,0
TEST_02461,2
TEST_02462,1
TEST_02463,0
TEST_02464,0
TEST_02465,3
TEST_02466,2
TEST_02467,0
TEST_02468,2
TEST_02469,2
TEST_02470,2
TEST_02471,0
TEST_02472,2
TEST_02473,1
TEST_02474,1
TEST_02475,0
TEST_02476,0
TEST_02477,0
TEST_02478,0
TEST_02479,2
TEST_02480,1
TEST_02481,0
TEST_02482,0
TEST_02483,0
TEST_02484,2
TEST_02485,3
TEST_02486,2
TEST_02487,1
TEST_02488,1
TEST_02489,1
TEST_02490,1
TEST_02491,1
TEST_02492,2
TEST_02493,1
TEST_02494,3
TEST_02495,3
TEST_02496,0
TEST_02497,1
TEST_02498,0
TEST_02499,0
TEST_02500,0
TEST_02501,1
TEST_02502,1
TEST_02503,4
TEST_02504,2
TEST_02505,0
TEST_02506,2
TEST_02507,0
TEST_02508,1
TEST_02509,2
TEST_02510,0
TEST_02511,4
TEST_02512,0
TEST_02513,1
TEST_02514,3
TEST_02515,1
TEST_02516,1
TEST_02517,1
TEST_02518,1
TEST_02519,4
TEST_02520,2
TEST_02521,1
TEST_02522,0
TEST_02523,1
TEST_02524,5
TEST_02525,1
TEST_02526,0
TEST_02527,5
TEST_02528,0
TEST_02529,1
TEST_02530,2
TEST_02531,1
TEST_02532,1
TEST_02533,0
TEST_02534,0
TEST_02535,4
TEST_02536,0
TEST_02537,0
TEST_02538,2
TEST_02539,1
TEST_02540,2
TEST_02541,3
TEST_02542,0
TEST_02543,2
TEST_02544,2
TEST_02545,1
TEST_02546,3
TEST_02547,1
TEST_02548,3
TEST_02549,4
TEST_02550,0
TEST_02551,3
TEST_02552,3
TEST_02553,2
TEST_02554,2
TEST_02555,0
TEST_02556,0
TEST_02557,1
TEST_02558,2
TEST_02559,0
TEST_02560,1
TEST_02561,4
TEST_02562,1
TEST_02563,2
TEST_02564,1
TEST_02565,2
TEST_02566,1
TEST_02567,3
TEST_02568,2
TEST_02569,0
TEST_02570,2
TEST_02571,1
TEST_02572,2
TEST_02573,2
TEST_02574,4
TEST_02575,2
TEST_02576,2
TEST_02577,2
TEST_02578,1
TEST_02579,1
TEST_02580,0
TEST_02581,0
TEST_02582,3
TEST_02583,4
TEST_02584,1
TEST_02585,4
TEST_02586,3
TEST_02587,1
TEST_02588,0
TEST_02589,1
TEST_02590,0
TEST_02591,1
TEST_02592,3
TEST_02593,1
TEST_02594,0
TEST_02595,2
TEST_02596,5
TEST_02597,1
TEST_02598,2
TEST_02599,4
TEST_02600,1
TEST_02601,2
TEST_02602,2
TEST_02603,2
TEST_02604,4
TEST_02605,0
TEST_02606,2
TEST_02607,1
TEST_02608,1
TEST_02609,0
TEST_02610,1
TEST_02611,2
TEST_02612,2
TEST_02613,0
TEST_02614,3
TEST_02615,1
TEST_02616,4
TEST_02617,3
TEST_02618,2
TEST_02619,1
TEST_02620,0
TEST_02621,0
TEST_02622,0
TEST_02623,4
TEST_02624,0
TEST_02625,3
TEST_02626,2
TEST_02627,1
TEST_02628,1
TEST_02629,1
TEST_02630,3
TEST_02631,2
TEST_02632,2
TEST_02633,3
TEST_02634,1
TEST_02635,1
TEST_02636,1
TEST_02637,1
TEST_02638,0
TEST_02639,1
TEST_02640,0
TEST_02641,1
TEST_02642,0
TEST_02643,1
TEST_02644,3
TEST_02645,1
TEST_02646,3
TEST_02647,1
TEST_02648,2
TEST_02649,0
TEST_02650,2
TEST_02651,2
TEST_02652,2
TEST_02653,4
TEST_02654,1
TEST_02655,0
TEST_02656,2
TEST_02657,2
TEST_02658,5
TEST_02659,2
TEST_02660,3
TEST_02661,1
TEST_02662,2
TEST_02663,3
TEST_02664,2
TEST_02665,2
TEST_02666,2
TEST_02667,3
TEST_02668,2
TEST_02669,1
TEST_02670,2
TEST_02671,1
TEST_02672,1
TEST_02673,0
TEST_02674,2
TEST_02675,0
TEST_02676,3
TEST_02677,3
TEST_02678,0
TEST_02679,1
TEST_02680,1
TEST_02681,0
TEST_02682,2
TEST_02683,1
TEST_02684,0
TEST_02685,2
TEST_02686,1
TEST_02687,3
TEST_02688,1
TEST_02689,0
TEST_02690,2
TEST_02691,2
TEST_02692,2
TEST_02693,0
TEST_02694,0
TEST_02695,2
TEST_02696,3
TEST_02697,1
TEST_02698,1
TEST_02699,2
TEST_02700,1
TEST_02701,2
TEST_02702,0
TEST_02703,1
TEST_02704,2
TEST_02705,1
TEST_02706,2
TEST_02707,1
TEST_02708,1
TEST_02709,1
TEST_02710,2
TEST_02711,3
TEST_02712,1
TEST_02713,3
TEST_02714,2
TEST_02715,0
TEST_02716,1
TEST_02717,1
TEST_02718,2
TEST_02719,4
TEST_02720,3
TEST_02721,2
TEST_02722,1
TEST_02723,4
TEST_02724,2
TEST_02725,2
TEST_02726,3
TEST_02727,2
TEST_02728,0
TEST_02729,1
TEST_02730,2
TEST_02731,0
TEST_02732,1
TEST_02733,4
TEST_02734,1
TEST_02735,0
TEST_02736,4
TEST_02737,1
TEST_02738,2
TEST_02739,3
TEST_02740,0
TEST_02741,0
TEST_02742,0
TEST_02743,2
TEST_02744,3
TEST_02745,0
TEST_02746,1
TEST_02747,4
TEST_02748,1
TEST_02749,1
TEST_02750,3
TEST_02751,2
TEST_02752,2
TEST_02753,2
TEST_02754,3
TEST_02755,2
TEST_02756,2
TEST_02757,0
TEST_02758,2
TEST_02759,0
TEST_02760,1
TEST_02761,2
TEST_02762,3
TEST_02763,1
TEST_02764,0
TEST_02765,1
TEST_02766,2
TEST_02767,3
TEST_02768,1
TEST_02769,4
TEST_02770,3
TEST_02771,3
TEST_02772,1
TEST_02773,0
TEST_02774,2
TEST_02775,1
TEST_02776,3
TEST_02777,2
TEST_02778,3
TEST_02779,2
TEST_02780,1
TEST_02781,2
TEST_02782,0
TEST_02783,0
TEST_02784,0
TEST_02785,3
TEST_02786,0
TEST_02787,4
TEST_02788,2
TEST_02789,1
TEST_02790,2
TEST_02791,3
TEST_02792,2
TEST_02793,0
TEST_02794,1
TEST_02795,3
TEST_02796,0
TEST_02797,4
TEST_02798,0
TEST_02799,1
TEST_02800,0
TEST_02801,4
TEST_02802,5
TEST_02803,3
TEST_02804,0
TEST_02805,0
TEST_02806,1
TEST_02807,4
TEST_02808,3
TEST_02809,3
TEST_02810,4
TEST_02811,1
TEST_02812,1
TEST_02813,3
TEST_02814,1
TEST_02815,3
TEST_02816,1
TEST_02817,1
TEST_02818,1
TEST_02819,1
TEST_02820,1
TEST_02821,1
TEST_02822,1
TEST_02823,2
TEST_02824,1
TEST_02825,5
TEST_02826,4
TEST_02827,1
TEST_02828,0
TEST_02829,1
TEST_02830,3
TEST_02831,4
TEST_02832,2
TEST_02833,1
TEST_02834,0
TEST_02835,1
TEST_02836,0
TEST_02837,0
TEST_02838,2
TEST_02839,0
TEST_02840,1
TEST_02841,3
TEST_02842,5
TEST_02843,0
TEST_02844,1
TEST_02845,2
TEST_02846,1
TEST_02847,2
TEST_02848,1
TEST_02849,0
TEST_02850,0
TEST_02851,3
TEST_02852,0
TEST_02853,2
TEST_02854,0
TEST_02855,3
TEST_02856,1
TEST_02857,0
TEST_02858,1
TEST_02859,3
TEST_02860,1
TEST_02861,2
TEST_02862,1
TEST_02863,1
TEST_02864,0
TEST_02865,2
TEST_02866,2
TEST_02867,1
TEST_02868,3
TEST_02869,1
TEST_02870,4
TEST_02871,2
TEST_02872,1
TEST_02873,3
TEST_02874,1
TEST_02875,4
TEST_02876,2
TEST_02877,0
TEST_02878,0
TEST_02879,0
TEST_02880,0
TEST_02881,1
TEST_02882,6
TEST_02883,2
TEST_02884,2
TEST_02885,1
TEST_02886,0
TEST_02887,1
TEST_02888,4
TEST_02889,1
TEST_02890,1
TEST_02891,4
TEST_02892,2
TEST_02893,4
TEST_02894,2
TEST_02895,3
TEST_02896,2
TEST_02897,0
TEST_02898,2
TEST_02899,2
TEST_02900,3
TEST_02901,2
TEST_02902,2
TEST_02903,2
TEST_02904,3
TEST_02905,2
TEST_02906,3
TEST_02907,1
TEST_02908,0
TEST_02909,0
TEST_02910,0
TEST_02911,1
TEST_02912,0
TEST_02913,4
TEST_02914,2
TEST_02915,1
TEST_02916,2
TEST_02917,1
TEST_02918,2
TEST_02919,1
TEST_02920,1
TEST_02921,4
TEST_02922,3
TEST_02923,0
TEST_02924,0
TEST_02925,2
TEST_02926,4
TEST_02927,2
TEST_02928,0
TEST_02929,3
TEST_02930,1
TEST_02931,2
TEST_02932,1
TEST_02933,3
TEST_02934,0
TEST_02935,0
TEST_02936,1
TEST_02937,2
TEST_02938,2
TEST_02939,2
TEST_02940,2
TEST_02941,2
TEST_02942,4
TEST_02943,0
TEST_02944,1
TEST_02945,2
TEST_02946,2
TEST_02947,2
TEST_02948,0
TEST_02949,0
TEST_02950,0
TEST_02951,0
TEST_02952,1
TEST_02953,0
TEST_02954,1
TEST_02955,4
TEST_02956,3
TEST_02957,1
TEST_02958,4
TEST_02959,3
TEST_02960,1
TEST_02961,2
TEST_02962,1
TEST_02963,0
TEST_02964,2
TEST_02965,0
TEST_02966,2
TEST_02967,1
TEST_02968,1
TEST_02969,2
TEST_02970,1
TEST_02971,0
TEST_02972,1
TEST_02973,1
TEST_02974,3
TEST_02975,3
TEST_02976,0
TEST_02977,0
TEST_02978,1
TEST_02979,5
TEST_02980,0
TEST_02981,1
TEST_02982,1
TEST_02983,2
TEST_02984,2
TEST_02985,1
TEST_02986,1
TEST_02987,1
TEST_02988,1
TEST_02989,2
TEST_02990,2
TEST_02991,2
TEST_02992,1
TEST_02993,2
TEST_02994,3
TEST_02995,1
TEST_02996,0
TEST_02997,3
TEST_02998,0
TEST_02999,1
TEST_03000,2
TEST_03001,1
TEST_03002,2
TEST_03003,3
TEST_03004,0
TEST_03005,1
TEST_03006,1
TEST_03007,2
TEST_03008,1
TEST_03009,2
TEST_03010,1
TEST_03011,0
TEST_03012,3
TEST_03013,1
TEST_03014,5
TEST_03015,2
TEST_03016,0
TEST_03017,3
TEST_03018,3
TEST_03019,3
TEST_03020,2
TEST_03021,1
TEST_03022,0
TEST_03023,3
TEST_03024,1
TEST_03025,3
TEST_03026,4
TEST_03027,2
TEST_03028,1
TEST_03029,1
TEST_03030,2
TEST_03031,1
TEST_03032,3
TEST_03033,1
TEST_03034,2
TEST_03035,1
TEST_03036,1
TEST_03037,3
TEST_03038,2
TEST_03039,2
TEST_03040,0
TEST_03041,1
TEST_03042,3
TEST_03043,3
TEST_03044,2
TEST_03045,1
TEST_03046,5
TEST_03047,2
TEST_03048,1
TEST_03049,1
TEST_03050,2
TEST_03051,1
TEST_03052,2
TEST_03053,1
TEST_03054,2
TEST_03055,2
TEST_03056,0
TEST_03057,2
TEST_03058,1
TEST_03059,2
TEST_03060,3
TEST_03061,4
TEST_03062,3
TEST_03063,2
TEST_03064,0
TEST_03065,4
TEST_03066,3
TEST_03067,1
TEST_03068,0
TEST_03069,3
TEST_03070,2
TEST_03071,1
TEST_03072,2
TEST_03073,0
TEST_03074,3
TEST_03075,2
TEST_03076,1
TEST_03077,2
TEST_03078,2
TEST_03079,1
TEST_03080,1
TEST_03081,2
TEST_03082,0
TEST_03083,5
TEST_03084,3
TEST_03085,2
TEST_03086,0
TEST_03087,1
TEST_03088,0
TEST_03089,0
TEST_03090,4
TEST_03091,1
TEST_03092,1
TEST_03093,1
TEST_03094,0
TEST_03095,1
TEST_03096,2
TEST_03097,1
TEST_03098,1
TEST_03099,2
TEST_03100,2
TEST_03101,2
TEST_03102,2
TEST_03103,1
TEST_03104,1
TEST_03105,2
TEST_03106,2
